captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band,days_observed,eligible_for_funnel,AADHAAR_cleared,DL_cleared,FITNESS_cleared,INSURANCE_cleared,PERMIT_cleared,RC_cleared,decision_ts,final_status,last_stage_reached,docs_cleared,first_order_ts,orders_d7,orders_d30,online_hours_d30,signup_to_approval_days,approval_to_first_order_days
CPT119473,2026-06-25 19:23:00,Delhi,Auto,fos_field,DEL-Z01,mid,hi,45+,5.192349537037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT103386,2026-06-25 19:26:00,Hyderabad,Cab,organic_app,HYD-Z13,high,hi,25-34,5.190266203703704,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT122768,2026-06-25 19:31:00,Bangalore,Cab,referral,BAN-Z13,low,te,25-34,5.186793981481482,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT106225,2026-06-25 19:37:00,Bangalore,Cab,organic_app,BAN-Z05,mid,kn,35-44,5.182627314814815,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT112021,2026-06-25 20:09:00,Pune,Cab,referral,PUN-Z04,high,te,18-24,5.160405092592592,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT122110,2026-06-25 20:14:00,Delhi,Auto,fos_field,DEL-Z09,low,te,25-34,5.156932870370371,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT105704,2026-06-25 20:28:00,Delhi,ERickshaw,fos_field,DEL-Z21,mid,kn,18-24,5.147210648148148,False,True,True,True,True,False,True,2026-06-29 12:19:13.717290565,approved,,5,2026-06-29 13:11:18.229384319,,,,3.6605754316037618,0.03616333441844907
CPT121071,2026-06-25 20:44:00,Delhi,ERickshaw,organic_app,DEL-Z14,mid,hi,35-44,5.136099537037037,False,True,True,True,True,False,True,,in_progress,,5,,,,,,
CPT122325,2026-06-25 20:54:00,Hyderabad,Auto,organic_app,HYD-Z12,low,en,25-34,5.129155092592592,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT102293,2026-06-25 20:56:00,Delhi,Auto,referral,DEL-Z10,low,te,35-44,5.127766203703704,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT101859,2026-06-25 20:56:00,Bangalore,Cab,referral,BAN-Z07,mid,te,45+,5.127766203703704,False,True,True,True,True,True,True,2026-06-30 21:53:47.017208589,approved,,6,,,,,5.040127513988299,
CPT116683,2026-06-25 20:58:00,Hyderabad,Cab,organic_app,HYD-Z23,low,hi,35-44,5.126377314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT101173,2026-06-25 21:06:00,Hyderabad,Auto,referral,HYD-Z10,low,te,25-34,5.120821759259259,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT118686,2026-06-25 21:08:00,Delhi,ERickshaw,organic_app,DEL-Z10,mid,te,25-34,5.11943287037037,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT106843,2026-06-25 21:17:00,Hyderabad,Cab,organic_app,HYD-Z19,high,kn,25-34,5.113182870370371,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT101535,2026-06-25 21:35:00,Delhi,ERickshaw,gc_telecalling,DEL-Z12,low,mr,35-44,5.10068287037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT105167,2026-06-25 21:38:00,Pune,Auto,referral,PUN-Z23,low,kn,18-24,5.098599537037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT120089,2026-06-25 21:38:00,Pune,Auto,referral,PUN-Z13,high,hi,35-44,5.098599537037037,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT114134,2026-06-25 21:44:00,Pune,Cab,fos_field,PUN-Z06,mid,mr,45+,5.094432870370371,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT101162,2026-06-25 21:51:00,Pune,Auto,fos_field,PUN-Z17,mid,en,18-24,5.089571759259259,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT124604,2026-06-26 06:09:00,Bangalore,ERickshaw,organic_app,BAN-Z12,low,mr,25-34,4.743738425925926,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT118609,2026-06-26 06:13:00,Hyderabad,Auto,fos_field,HYD-Z12,low,en,18-24,4.740960648148148,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT106875,2026-06-26 06:14:00,Delhi,Auto,referral,DEL-Z24,mid,te,18-24,4.740266203703704,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT104396,2026-06-26 06:16:00,Hyderabad,Auto,referral,HYD-Z19,mid,hi,25-34,4.738877314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT116485,2026-06-26 06:24:00,Delhi,ERickshaw,organic_app,DEL-Z04,high,en,18-24,4.733321759259259,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT108308,2026-06-26 06:25:00,Bangalore,Cab,organic_app,BAN-Z05,mid,en,45+,4.732627314814815,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT106657,2026-06-26 06:28:00,Pune,Cab,fos_field,PUN-Z10,mid,kn,25-34,4.730543981481482,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT107830,2026-06-26 06:32:00,Hyderabad,Auto,organic_app,HYD-Z17,high,te,35-44,4.727766203703704,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT117330,2026-06-26 06:37:00,Delhi,Auto,referral,DEL-Z21,low,en,35-44,4.724293981481481,False,False,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT108609,2026-06-26 06:43:00,Hyderabad,Cab,fos_field,HYD-Z15,mid,en,25-34,4.720127314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT122378,2026-06-26 06:44:00,Hyderabad,Auto,gc_telecalling,HYD-Z02,low,mr,45+,4.719432870370371,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT109512,2026-06-26 06:45:00,Bangalore,Cab,organic_app,BAN-Z01,low,te,45+,4.718738425925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT107509,2026-06-26 06:57:00,Delhi,Auto,gc_telecalling,DEL-Z06,high,te,18-24,4.710405092592593,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT110931,2026-06-26 07:00:00,Hyderabad,Auto,referral,HYD-Z07,mid,mr,25-34,4.70832175925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT114202,2026-06-26 07:05:00,Bangalore,Cab,organic_app,BAN-Z20,mid,hi,18-24,4.704849537037037,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT102833,2026-06-26 07:10:00,Delhi,Auto,gc_telecalling,DEL-Z18,low,mr,35-44,4.701377314814815,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT101264,2026-06-26 07:21:00,Delhi,Auto,referral,DEL-Z07,low,en,25-34,4.693738425925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT100783,2026-06-26 07:26:00,Pune,Cab,organic_app,PUN-Z17,low,hi,45+,4.690266203703704,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT121188,2026-06-26 07:35:00,Pune,Auto,referral,PUN-Z17,low,te,45+,4.684016203703703,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT122871,2026-06-26 07:42:00,Hyderabad,Auto,gc_telecalling,HYD-Z05,high,en,25-34,4.679155092592593,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT111446,2026-06-26 07:42:00,Hyderabad,Cab,organic_app,HYD-Z12,mid,hi,25-34,4.679155092592593,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT107283,2026-06-26 07:43:00,Pune,Auto,organic_app,PUN-Z07,mid,mr,18-24,4.678460648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT107011,2026-06-26 07:45:00,Bangalore,Auto,organic_app,BAN-Z06,mid,hi,25-34,4.67707175925926,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT122015,2026-06-26 07:57:00,Delhi,Cab,referral,DEL-Z14,mid,hi,35-44,4.668738425925926,False,True,True,False,False,False,True,,in_progress,,6,,,,,,
CPT106350,2026-06-26 08:08:00,Bangalore,Cab,organic_app,BAN-Z24,mid,hi,25-34,4.661099537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT110903,2026-06-26 08:10:00,Delhi,ERickshaw,organic_app,DEL-Z15,mid,kn,35-44,4.659710648148148,False,False,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT121931,2026-06-26 08:20:00,Hyderabad,Cab,organic_app,HYD-Z21,low,hi,45+,4.652766203703703,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT121998,2026-06-26 08:29:00,Bangalore,Cab,organic_app,BAN-Z02,mid,hi,35-44,4.646516203703704,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT109074,2026-06-26 08:46:00,Pune,Auto,referral,PUN-Z10,mid,te,25-34,4.634710648148148,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT106546,2026-06-26 08:52:00,Delhi,Cab,organic_app,DEL-Z23,mid,te,25-34,4.630543981481481,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT121828,2026-06-26 09:01:00,Delhi,Auto,organic_app,DEL-Z13,high,te,35-44,4.624293981481482,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT123121,2026-06-26 09:02:00,Delhi,Auto,organic_app,DEL-Z19,low,kn,25-34,4.623599537037037,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT123517,2026-06-26 09:10:00,Hyderabad,Cab,paid_digital,HYD-Z11,mid,te,18-24,4.618043981481481,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT120408,2026-06-26 09:18:00,Delhi,Auto,gc_telecalling,DEL-Z13,mid,hi,25-34,4.612488425925926,False,True,True,False,False,True,True,,in_progress,,6,,,,,,
CPT120096,2026-06-26 09:21:00,Bangalore,Cab,paid_digital,BAN-Z23,low,te,25-34,4.610405092592592,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT106408,2026-06-26 09:34:00,Pune,Auto,referral,PUN-Z19,mid,mr,25-34,4.6013773148148145,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT120166,2026-06-26 09:45:00,Hyderabad,ERickshaw,fos_field,HYD-Z20,low,mr,25-34,4.593738425925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT106699,2026-06-26 10:14:00,Delhi,Cab,referral,DEL-Z18,low,en,35-44,4.573599537037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT112612,2026-06-26 10:18:00,Bangalore,Cab,fos_field,BAN-Z04,low,te,25-34,4.5708217592592595,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT123427,2026-06-26 10:23:00,Delhi,Auto,referral,DEL-Z18,mid,mr,25-34,4.567349537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT114024,2026-06-26 10:23:00,Pune,Auto,referral,PUN-Z22,mid,kn,25-34,4.567349537037037,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT109570,2026-06-26 10:23:00,Pune,Auto,referral,PUN-Z23,low,hi,35-44,4.567349537037037,False,True,True,False,False,True,True,,in_progress,,6,,,,,,
CPT105385,2026-06-26 10:25:00,Bangalore,Cab,paid_digital,BAN-Z08,low,en,25-34,4.565960648148148,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT121552,2026-06-26 10:33:00,Bangalore,Cab,organic_app,BAN-Z09,high,mr,35-44,4.5604050925925925,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT108053,2026-06-26 10:37:00,Pune,Auto,gc_telecalling,PUN-Z19,low,hi,25-34,4.557627314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT106908,2026-06-26 10:38:00,Bangalore,Cab,organic_app,BAN-Z11,low,mr,35-44,4.55693287037037,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT109215,2026-06-26 10:56:00,Delhi,ERickshaw,fos_field,DEL-Z10,low,en,45+,4.54443287037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT105065,2026-06-26 11:06:00,Bangalore,Cab,organic_app,BAN-Z21,mid,hi,25-34,4.537488425925926,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT100375,2026-06-26 11:15:00,Pune,Cab,organic_app,PUN-Z20,low,te,35-44,4.531238425925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT117506,2026-06-26 11:19:00,Pune,Auto,paid_digital,PUN-Z11,low,mr,18-24,4.528460648148148,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT114501,2026-06-26 11:20:00,Pune,Auto,fos_field,PUN-Z22,mid,kn,25-34,4.527766203703703,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT109045,2026-06-26 11:20:00,Bangalore,Auto,referral,BAN-Z08,mid,kn,18-24,4.527766203703703,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT119364,2026-06-26 11:25:00,Delhi,ERickshaw,organic_app,DEL-Z01,high,hi,25-34,4.524293981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT114457,2026-06-26 11:28:00,Delhi,ERickshaw,fos_field,DEL-Z04,mid,en,25-34,4.522210648148148,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT103508,2026-06-26 11:28:00,Bangalore,Cab,paid_digital,BAN-Z21,low,hi,18-24,4.522210648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT119551,2026-06-26 11:37:00,Bangalore,ERickshaw,organic_app,BAN-Z22,low,mr,35-44,4.515960648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT107032,2026-06-26 11:38:00,Delhi,Cab,organic_app,DEL-Z11,low,hi,45+,4.515266203703704,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT114227,2026-06-26 11:38:00,Bangalore,ERickshaw,organic_app,BAN-Z15,low,hi,18-24,4.515266203703704,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT123941,2026-06-26 11:39:00,Pune,Auto,referral,PUN-Z21,low,hi,25-34,4.514571759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT106813,2026-06-26 11:40:00,Pune,ERickshaw,organic_app,PUN-Z13,mid,en,18-24,4.513877314814815,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT102746,2026-06-26 11:40:00,Delhi,Cab,referral,DEL-Z05,high,mr,18-24,4.513877314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT106057,2026-06-26 11:45:00,Bangalore,Cab,referral,BAN-Z06,mid,kn,25-34,4.510405092592593,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT113433,2026-06-26 11:48:00,Hyderabad,Auto,organic_app,HYD-Z10,high,mr,35-44,4.5083217592592595,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT103409,2026-06-26 11:49:00,Delhi,ERickshaw,paid_digital,DEL-Z20,mid,kn,35-44,4.5076273148148145,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT106571,2026-06-26 11:50:00,Delhi,Auto,referral,DEL-Z24,low,te,35-44,4.50693287037037,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT123174,2026-06-26 11:53:00,Delhi,ERickshaw,referral,DEL-Z20,low,en,25-34,4.504849537037037,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT120988,2026-06-26 11:56:00,Bangalore,Cab,fos_field,BAN-Z12,low,te,35-44,4.502766203703704,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT116631,2026-06-26 11:57:00,Hyderabad,ERickshaw,paid_digital,HYD-Z01,mid,en,25-34,4.502071759259259,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT110802,2026-06-26 11:58:00,Delhi,ERickshaw,organic_app,DEL-Z24,low,mr,25-34,4.501377314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT123724,2026-06-26 12:00:00,Hyderabad,Auto,fos_field,HYD-Z04,low,hi,35-44,4.499988425925926,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT122429,2026-06-26 12:05:00,Delhi,Cab,paid_digital,DEL-Z07,mid,mr,25-34,4.496516203703703,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT101731,2026-06-26 12:06:00,Hyderabad,Cab,paid_digital,HYD-Z18,high,hi,25-34,4.495821759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT118115,2026-06-26 12:13:00,Bangalore,Auto,gc_telecalling,BAN-Z01,mid,hi,35-44,4.490960648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT120554,2026-06-26 12:17:00,Pune,ERickshaw,organic_app,PUN-Z10,high,kn,25-34,4.488182870370371,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT116114,2026-06-26 12:20:00,Bangalore,Auto,fos_field,BAN-Z22,low,hi,35-44,4.486099537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT121418,2026-06-26 12:24:00,Pune,Auto,gc_telecalling,PUN-Z23,low,en,25-34,4.483321759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT101792,2026-06-26 12:26:00,Hyderabad,Auto,gc_telecalling,HYD-Z09,low,te,18-24,4.48193287037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT123345,2026-06-26 12:36:00,Pune,Cab,organic_app,PUN-Z11,high,kn,25-34,4.474988425925926,False,False,True,False,False,False,False,,in_progress,PERMIT,3,,,,,,
CPT119670,2026-06-26 12:37:00,Bangalore,Auto,organic_app,BAN-Z12,low,en,35-44,4.474293981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT104519,2026-06-26 12:55:00,Bangalore,Cab,organic_app,BAN-Z22,low,en,25-34,4.461793981481481,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT123510,2026-06-26 13:04:00,Bangalore,Cab,fos_field,BAN-Z22,mid,kn,35-44,4.4555439814814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT116332,2026-06-26 13:05:00,Pune,Cab,organic_app,PUN-Z20,mid,mr,25-34,4.454849537037037,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT106513,2026-06-26 13:06:00,Bangalore,Cab,referral,BAN-Z10,low,kn,18-24,4.454155092592592,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT123322,2026-06-26 13:10:00,Pune,Auto,referral,PUN-Z16,high,mr,18-24,4.451377314814815,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT110135,2026-06-26 13:17:00,Delhi,Auto,referral,DEL-Z15,low,te,25-34,4.446516203703704,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT110562,2026-06-26 13:19:00,Delhi,ERickshaw,referral,DEL-Z18,low,mr,45+,4.4451273148148145,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT117582,2026-06-26 13:21:00,Hyderabad,Auto,organic_app,HYD-Z19,mid,kn,25-34,4.443738425925926,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT108206,2026-06-26 13:27:00,Pune,Auto,fos_field,PUN-Z03,low,te,18-24,4.439571759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT105333,2026-06-26 13:27:00,Hyderabad,Auto,fos_field,HYD-Z09,low,te,25-34,4.439571759259259,False,False,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT120538,2026-06-26 13:33:00,Delhi,ERickshaw,paid_digital,DEL-Z15,low,mr,35-44,4.4354050925925925,False,True,True,True,False,False,True,,in_progress,,5,,,,,,
CPT110589,2026-06-26 13:34:00,Delhi,Auto,gc_telecalling,DEL-Z09,low,te,25-34,4.434710648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT118359,2026-06-26 13:38:00,Bangalore,Auto,organic_app,BAN-Z04,high,te,18-24,4.43193287037037,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT113856,2026-06-26 13:40:00,Bangalore,Auto,paid_digital,BAN-Z19,high,kn,45+,4.430543981481481,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT112066,2026-06-26 13:41:00,Bangalore,Auto,paid_digital,BAN-Z21,high,mr,25-34,4.429849537037037,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT106825,2026-06-26 13:50:00,Bangalore,Auto,organic_app,BAN-Z24,mid,en,18-24,4.423599537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT114204,2026-06-26 13:53:00,Pune,Auto,paid_digital,PUN-Z09,low,mr,18-24,4.421516203703704,False,True,True,False,False,True,True,,in_progress,,6,,,,,,
CPT117920,2026-06-26 13:53:00,Bangalore,Cab,paid_digital,BAN-Z05,high,mr,25-34,4.421516203703704,False,True,True,False,False,False,True,,in_progress,,6,,,,,,
CPT118526,2026-06-26 13:54:00,Hyderabad,Cab,referral,HYD-Z06,mid,te,35-44,4.420821759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT108337,2026-06-26 13:56:00,Hyderabad,Auto,paid_digital,HYD-Z10,mid,mr,35-44,4.41943287037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT109214,2026-06-26 14:01:00,Delhi,Auto,organic_app,DEL-Z19,low,kn,18-24,4.415960648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT116419,2026-06-26 14:02:00,Pune,ERickshaw,paid_digital,PUN-Z20,mid,hi,45+,4.415266203703704,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT115493,2026-06-26 14:06:00,Delhi,ERickshaw,referral,DEL-Z21,low,en,25-34,4.412488425925926,False,True,True,True,True,False,True,,in_progress,,5,,,,,,
CPT121956,2026-06-26 14:18:00,Delhi,ERickshaw,organic_app,DEL-Z16,mid,kn,45+,4.4041550925925925,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT119050,2026-06-26 14:24:00,Delhi,Cab,fos_field,DEL-Z21,mid,hi,25-34,4.399988425925926,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT113489,2026-06-26 14:25:00,Delhi,ERickshaw,gc_telecalling,DEL-Z20,mid,mr,25-34,4.399293981481481,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT108823,2026-06-26 14:25:00,Hyderabad,Auto,organic_app,HYD-Z08,high,hi,35-44,4.399293981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT109823,2026-06-26 14:25:00,Delhi,Cab,fos_field,DEL-Z07,mid,hi,25-34,4.399293981481481,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT107427,2026-06-26 14:28:00,Hyderabad,ERickshaw,referral,HYD-Z09,mid,te,45+,4.397210648148148,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT112576,2026-06-26 14:28:00,Delhi,ERickshaw,fos_field,DEL-Z06,low,kn,35-44,4.397210648148148,False,True,True,True,True,False,True,2026-06-30 01:17:19.683875137,approved,,5,2026-06-30 10:18:21.460066786,,,,3.450922267073345,0.37571500221815973
CPT110260,2026-06-26 14:32:00,Bangalore,Cab,organic_app,BAN-Z17,low,kn,25-34,4.394432870370371,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT109854,2026-06-26 14:47:00,Delhi,ERickshaw,paid_digital,DEL-Z04,high,mr,25-34,4.384016203703704,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
